map_place_id,user_name,updated_timestamp,place_name,place_address,city,country,tags,geolocation_latitude,geolocation_longitude,geolocation_altitude,geolocation_radius,number_of_recommendation_total,url_google_maps,id,owner_user_id,opening_periods.monday,opening_periods.tuesday,opening_periods.wednesday,opening_periods.thursday,opening_periods.friday,opening_periods.saturday,opening_periods.sunday,recommendations_category.PENDING,recommendations_category.SKIPPED,recommendations_category.NOT_RECOMMENDED,recommendations_category.RECOMMENDED_UNCATEGORIZED,recommendations_category.RECOMMENDED_FOR_BUSINESS,recommendations_category.RECOMMENDED_FOR_FAMILY,recommendations_category.RECOMMENDED_FOR_DATE,recommendations_category.RECOMMENDED_FOR_MYSELF,recommendations_category.RECOMMENDED_FOR_FRIENDS,categories_friends.PENDING,categories_friends.SKIPPED,categories_friends.NOT_RECOMMENDED,categories_friends.RECOMMENDED_UNCATEGORIZED,categories_friends.RECOMMENDED_FOR_BUSINESS,categories_friends.RECOMMENDED_FOR_FAMILY,categories_friends.RECOMMENDED_FOR_DATE,categories_friends.RECOMMENDED_FOR_MYSELF,categories_friends.RECOMMENDED_FOR_FRIENDS
875231,B. Sorenson,2024-05-03T08:15:41.341982,Luminaire Coffeehouse and Lounge,"Lincoln Blvd, 16, San Francisco, US, 90125 SV.",San Francisco,US,cafe,37.7145453,-122.6017574,0,0,25,https://maps.google.com/?cid=3825987983701111889,17682921,336,"[{'open': 800, 'close': 1600}]",[],"[{'open': 1100, 'close': 2300}]","[{'open': 1100, 'close': 2300}]","[{'open': 1000, 'close': 2300}]","[{'open': 900, 'close': 2300}]","[{'open': 1000, 'close': 1700}]",0,0,0,17,0,0,4,0,2,[],[],[],"[{'uuid': 'f9249371-b668-4b69-a776-a236c87607ee', 'display_name': 'Christopher', 'type': 'PERSON', 'number_of_recommendations': 1}, {'uuid': '9b087215-567d-487a-979d-f76cb5f32197', 'display_name': 'Morgan', 'type': 'PERSON', 'number_of_recommendations': 1}, {'uuid': 'c47a171e-30e5-45d8-a773-5aa8e4cf4c8f', 'display_name': 'Wouter', 'type': 'PERSON', 'number_of_recommendations': 1}]",[],[],"[{'uuid': '396ce3cf-8559-4037-9eda-5d3b90af0d20', 'display_name': 'Sophia', 'type': 'PERSON', 'number_of_recommendations': 2}]",[],"[{'uuid': '7a777e5c-1d07-4da1-b019-21e8c8c32857', 'display_name': 'Benjamin', 'type': 'PERSON', 'number_of_recommendations': 1}]"
5798432,B. Morrison,2024-03-08T11:52:14.924395,Harman's Eat & Drink,"2900 E 2nd Ave, Denver, CO 80206, USA",Denver,USA,cafe,39.7192,-104.9564,0,0,12,https://maps.google.com/?cid=17884321345623911827,92505682,771,"[{'open': 600, 'close': 1000}, {'open': 1400, 'close': 2100}]","[{'open': 600, 'close': 1000}, {'open': 1400, 'close': 2100}]","[{'open': 600, 'close': 1000}, {'open': 1400, 'close': 2100}]","[{'open': 600, 'close': 1000}, {'open': 1400, 'close': 2100}]","[{'open': 600, 'close': 1000}, {'open': 1400, 'close': 2400}]","[{'open': 600, 'close': 1000}, {'open': 1400, 'close': 2400}]","[{'open': 700, 'close': 1200}, {'open': 1400, 'close': 2100}]",0,0,0,0,0,5,3,0,4,[],[],[],[],[],"[{'uuid': '354af3af-9718-4425-9eda-731b23bf0521', 'display_name': 'Jack', 'type': 'PERSON', 'number_of_recommendations': 2}]",[],[],"[{'uuid': '354af3af-9718-4425-9eda-731b23bf0521', 'display_name': 'Jack', 'type': 'PERSON', 'number_of_recommendations': 2}]"
4562874,John,2024-07-15T12:15:30.154382,El Patio,"23rd Street, 789, New York, US, 10011.",New York,US,bar,40.7418907,-73.9921811,0,0,54,https://maps.google.com/?cid=11245422298654763547,16383620,771,"[{'open': 1800, 'close': 2500}]","[{'open': 0, 'close': 150}, {'open': 1800, 'close': 2500}]","[{'open': 0, 'close': 150}, {'open': 1800, 'close': 2500}]","[{'open': 0, 'close': 150}, {'open': 1800, 'close': 2500}]","[{'open': 0, 'close': 150}, {'open': 1700, 'close': 2500}]","[{'open': 0, 'close': 150}, {'open': 1300, 'close': 2500}]","[{'open': 0, 'close': 150}]",0,0,0,0,0,0,0,0,0,[],[],[],[],[],[],[],[],[]
6732490,John,2022-05-05T11:33:55.328912,Green Tulip,"Oxford Street, 47, London, UK, W1D.",London,UK,pub,51.5144418,-0.1387879,0,0,2,https://maps.google.com/?cid=12894984490204756901,874529320,102,"[{'open': 1800, 'close': 2300}]","[{'open': 1300, 'close': 2300}]","[{'open': 1300, 'close': 2300}]","[{'open': 1300, 'close': 2300}]","[{'open': 1300, 'close': 2300}]","[{'open': 1200, 'close': 1700}, {'open': 1800, 'close': 2300}]","[{'open': 1200, 'close': 1700}, {'open': 1800, 'close': 2300}]",0,0,0,0,0,0,1,0,1,[],[],[],[],[],[],"[{'user_name': 'Sarah', 'timestamp': '2022-05-05T11:10:00.000000'}]",[],"[{'user_name': 'Emily', 'timestamp': '2022-05-05T11:20:00.000000'}]"
7463921,John,2022-10-20T18:34:45.502167,Ristorante Italiano La Piazza,"San Marco, 15, Venice, IT, 30124",Venice,IT,"restaurant, Italian",45.4371908,12.3345898,10,150,62,https://maps.google.com/?cid=20229109348619666513,741925683,137,"[{'open': 1100, 'close': 2400}]","[{'open': 1100, 'close': 2400}]","[{'open': 1100, 'close': 2400}]","[{'open': 1100, 'close': 2400}]","[{'open': 1100, 'close': 2400}]","[{'open': 1100, 'close': 2400}]","[{'open': 1100, 'close': 2400}]",0,0,0,0,0,0,0,0,0,[],[],[],[],[],[],[],[],[]
6582093,B. Jenson,2024-04-22T14:21:37.756829,Seafood Palace,"Rue du Faubourg, 111K, Paris, FR, 75009.",Paris,FR,seafood,48.8566,2.3522,0,0,32,https://maps.google.com/?cid=6434202481115915693,738162549,771,"[{'open': 900, 'close': 2200}]","[{'open': 900, 'close': 2200}]","[{'open': 900, 'close': 2200}]","[{'open': 900, 'close': 2200}]","[{'open': 900, 'close': 2200}]","[{'open': 900, 'close': 2200}]","[{'open': 900, 'close': 2200}]",0,0,0,0,0,0,12,0,7,[],[],[],[],[],[],"[{'uuid': '318db2cf-5032-4137-8cda-2b4b20af1d30', 'display_name': 'Bret', 'type': 'PERSON', 'number_of_recommendations': 1}]",[],"[{'uuid': '318db2cf-5032-4137-8cda-2b4b20af1d30', 'display_name': 'Bret', 'type': 'PERSON', 'number_of_recommendations': 1}]"
5491387,B. Kimball,2025-12-25T15:35:20.925760,Yo 47 Sushi Bistro,"Calle Real, 87, Madrid, ES, 28010",Madrid,ES,sushi,40.4352714,-3.695463,0,0,20,https://maps.google.com/?cid=35473261437422908756,471287945,558,"[{'open': 1330, 'close': 1900}, {'open': 2000, 'close': 2400}]","[{'open': 1330, 'close': 1900}, {'open': 2000, 'close': 2400}]","[{'open': 1330, 'close': 1900}, {'open': 2000, 'close': 2400}]","[{'open': 1330, 'close': 1900}, {'open': 2000, 'close': 2400}]","[{'open': 1330, 'close': 1900}, {'open': 2000, 'close': 2400}]","[{'open': 1330, 'close': 1900}, {'open': 2000, 'close': 2400}]","[{'open': 1330, 'close': 1900}, {'open': 2000, 'close': 2400}]",0,0,1,9,2,2,3,1,3,[],[],[],"[{'uuid': '825cg4er-7323-4521-7ged-5r3b30hq0q30', 'display_name': 'Brian', 'type': 'PERSON', 'number_of_recommendations': 2}]",[],[],[],[],"[{'uuid': '825cg4er-7323-4521-7ged-5r3b30hq0q30', 'display_name': 'Brian', 'type': 'PERSON', 'number_of_recommendations': 3}]"
989898,B. D'Souza,2024-01-20T18:20:40.719340,Bu 34 Organic Cafe Studio,"Avenue Oqba Ben Nafaa, 7, Casablanca, MA, 2000-213.",Casablanca,MA,cafe,33.5983943,-7.612372,0,0,12,https://maps.google.com/?cid=69943961238912358919,962362029,207,"[{'open': 1015, 'close': 2200}]","[{'open': 1015, 'close': 2200}]","[{'open': 1015, 'close': 2200}]","[{'open': 1015, 'close': 2200}]","[{'open': 1015, 'close': 2200}]","[{'open': 1015, 'close': 2200}]","[{'open': 1015, 'close': 2200}]",0,0,0,8,0,0,0,0,2,[],[],[],"[{'uuid': '098ac0fd-aeb9-303c-b8dc-7b4b60cf0db1', 'display_name': 'Bruno', 'type': 'PERSON', 'number_of_recommendations': 1}]",[],[],[],[],"[{'uuid': '198bc1ed-fdb9-403c-b7da-8a4b70af0c31', 'display_name': 'Bruno', 'type': 'PERSON', 'number_of_recommendations': 2}]"
2794653,Jason,2024-06-21T08:42:37.862750,Bakery House Corner,"Smith St, 110, Sydney, AU, 2010.",Sydney,AU,"bakery, coffee",-33.882244,151.211933,0,0,25,https://maps.google.com/?cid=10897865093594629875,794324861,282,"[{'open': 800, 'close': 1800}]","[{'open': 800, 'close': 1800}]","[{'open': 800, 'close': 1800}]","[{'open': 800, 'close': 2100}]","[{'open': 800, 'close': 2100}]","[{'open': 900, 'close': 2100}]","[{'open': 900, 'close': 1800}]",0,0,0,0,0,0,0,0,0,[],[],[],[],[],[],[],[],[]
4793126,B. Azizam,2024-04-20T02:15:48.248154,Le Cellier des Gourmets,"Rue du Midi, 137, Brussels, BE, 1000",Brussels,BE,restaurant,50.8466797,4.3524317,0,0,10,https://maps.google.com/?cid=11222403683947575287,948720962,102,"[{'open': 1200, 'close': 2200}]","[{'open': 1200, 'close': 2200}]","[{'open': 1200, 'close': 2200}]","[{'open': 1200, 'close': 2200}]","[{'open': 1200, 'close': 2300}]","[{'open': 1200, 'close': 2300}]","[{'open': 1200, 'close': 2200}]",0,0,0,4,2,2,1,0,1,[],[],[],"[{'uuid': '239cf6gh-8996-3647-4gh8-4i2n10pg1p25', 'display_name': 'Nina', 'type': 'PERSON', 'number_of_recommendations': 2}]",[],[],"[{'uuid': '239cf6gh-8996-3647-4gh8-4i2n10pg1p25', 'display_name': 'Nina', 'type': 'PERSON', 'number_of_recommendations': 1}]",[],"[{'uuid': '239cf6gh-8996-3647-4gh8-4i2n10pg1p25', 'display_name': 'Nina', 'type': 'PERSON', 'number_of_recommendations': 1}]"
3304876,Samantha,2025-10-20T10:34:20.558619,Margareta's,"Pearson Avenue, 120, Boston, US, 12201",Boston,US,"cafe, pizzeria",42.3600794,-71.063819,0,0,6,https://maps.google.com/?cid=5325998526192031512,720194056,558,"[{'open': 800, 'close': 2300}]","[{'open': 800, 'close': 2300}]","[{'open': 800, 'close': 2300}]","[{'open': 800, 'close': 2300}]","[{'open': 800, 'close': 2300}]","[{'open': 800, 'close': 2300}]","[{'open': 800, 'close': 2300}]",0,0,0,0,0,0,0,0,0,[],[],[],[],[],[],[],[],[]
5348452,Sophia,2024-04-26T08:12:49.342788,Pescatore,"Beach Drive, 55, San Francisco, US, 94208.",San Francisco,US,seafood,37.774929,-122.419416,0,0,3,https://maps.google.com/?cid=5188142568397305046,895315524,334,"[{'open': 1300, 'close': 1600}, {'open': 1800, 'close': 2300}]","[{'open': 1300, 'close': 1600}, {'open': 1800, 'close': 2300}]","[{'open': 1300, 'close': 1600}, {'open': 1800, 'close': 2300}]","[{'open': 1300, 'close': 1600}, {'open': 1800, 'close': 2300}]","[{'open': 1300, 'close': 1600}, {'open': 1800, 'close': 2400}]","[{'open': 1200, 'close': 1600}, {'open': 1800, 'close': 2400}]","[{'open': 1200, 'close': 1600}, {'open': 1800, 'close': 2300}]",0,0,0,0,0,0,1,1,1,[],[],[],[],[],[],['John'],['Sophia'],['Emily']
3992635,B. Johnston,2025-07-12T13:45:36.326452,Eight Riverside,"Riverside Drive, 8, Los Angeles, US, 90012.",Los Angeles,US,restaurant,34.0522342,-118.2436849,0,0,5,https://maps.google.com/?cid=15023059321024681029,839456182,558,[],[],[],[],[],[],[],0,0,0,0,5,0,0,0,0,[],[],[],[],"[{'uuid': '623efa08-efbe-4f52-8224-5235f6f1f3e2', 'display_name': 'Lee', 'type': 'PERSON', 'number_of_recommendations': 1}, {'uuid': '62565f84-5792-4ad0-b3f9-8ca1e5f5f09e', 'display_name': 'Alex', 'type': 'PERSON', 'number_of_recommendations': 1}, {'uuid': '34830dac-9b20-4271-a43a-3a18fc3a64d58', 'display_name': 'Brian', 'type': 'PERSON', 'number_of_recommendations': 1}, {'uuid': '7e3471a-c752-4fed-bb31-97201b59d0e7', 'display_name': 'Mark', 'type': 'PERSON', 'number_of_recommendations': 1}, {'uuid': '9256987a-c67c-477f-bb54-97302b28e0f7', 'display_name': 'Gary', 'type': 'PERSON', 'number_of_recommendations': 1}]",[],[],[],[]
6972845,John,2027-05-12T21:47:45.794982,Seven Maple,"Maple Street, 7, Boston, US, 02130.",Boston,US,restaurant,42.3600825,-71.0588801,0,0,5,https://maps.google.com/?cid=18823578293416972017,890565171,137,[],[],[],[],[],[],[],0,0,0,0,0,0,0,0,0,[],[],[],[],[],[],[],[],[]
2845721,B. Jonson,2024-11-05T11:45:22.867523,Sky,"Westerstraat, 154, Rotterdam, NL, 3016 DL.",Rotterdam,NL,"restaurant, shop, museum",51.9225,4.47917,0,0,15,https://maps.google.com/?cid=832637554098723459,342618625,102,"[{'open': 800, 'close': 1800}]","[{'open': 800, 'close': 1800}]","[{'open': 800, 'close': 1800}]","[{'open': 800, 'close': 1800}]","[{'open': 800, 'close': 1800}]","[{'open': 900, 'close': 1800}]","[{'open': 900, 'close': 1800}]",0,0,0,0,1,0,0,0,0,[],[],[],[],"[{'uuid': '63bcee59-9431-4874-aa91-7acbd6182c24', 'display_name': 'Bob', 'type': 'PERSON', 'number_of_recommendations': 1}]",[],[],[],[]
437569,Rizwan,2024-01-15T15:20:30.814921,Hidden Treasures,"Zoutsteeg, 22, The Hague, NL, 2511 XN.",The Hague,NL,cafe,52.0745037,4.3155929,0,0,46,https://maps.google.com/?cid=8168831594215762952,806054295,334,"[{'open': 200, 'close': 1200}, {'open': 1400, 'close': 2300}]","[{'open': 200, 'close': 1200}, {'open': 1400, 'close': 2300}]","[{'open': 200, 'close': 1200}, {'open': 1400, 'close': 2300}]","[{'open': 200, 'close': 1200}, {'open': 1400, 'close': 2300}]","[{'open': 200, 'close': 1200}, {'open': 1400, 'close': 2300}]","[{'open': 200, 'close': 1300}, {'open': 1800, 'close': 2400}]","[{'open': 1400, 'close': 2300}, {'open': 100, 'close': 400}]",0,0,0,0,0,0,0,0,0,[],[],[],[],[],[],[],[],[]
913472,Sofia,2024-01-15T14:55:30.845739,La Rosaleda,"Calle de la Rosa, 20b, Madrid, ES, 28012.",Madrid,ES,bistro,40.4167754,-3.7037902,0,0,90,https://maps.google.com/?cid=2965427922256459247,941393071,771,"[{'open': 100, 'close': 200}, {'open': 1600, 'close': 2500}]","[{'open': 100, 'close': 200}, {'open': 1600, 'close': 2500}]","[{'open': 100, 'close': 200}, {'open': 1600, 'close': 2500}]","[{'open': 100, 'close': 200}, {'open': 1600, 'close': 2500}]","[{'open': 100, 'close': 200}, {'open': 1600, 'close': 2500}]","[{'open': 100, 'close': 200}, {'open': 1600, 'close': 2500}]","[{'open': 1600, 'close': 2500}, {'open': 100, 'close': 200}]",0,0,0,0,0,0,0,0,0,[],[],[],[],[],[],[],[],[]
3212857,John,2024-01-15T09:32:20.817095,The Laughing Fish,"Main St, 225, San Francisco, US, 94103.",San Francisco,US,pub,37.7749295,-122.4194155,0,0,104,https://maps.google.com/?cid=2457894478405421265,625027926,282,"[{'open': 1, 'close': 200}, {'open': 800, 'close': 2300}]","[{'open': 2, 'close': 200}, {'open': 830, 'close': 2300}]","[{'open': 3, 'close': 200}, {'open': 830, 'close': 2300}]","[{'open': 4, 'close': 200}, {'open': 830, 'close': 2300}]","[{'open': 5, 'close': 200}, {'open': 830, 'close': 2300}]","[{'open': 6, 'close': 400}, {'open': 800, 'close': 2300}]","[{'open': 900, 'close': 2300}, {'open': 1, 'close': 400}]",0,0,0,0,0,0,0,0,0,[],[],[],[],[],[],[],[],[]
3976754,Nina,2024-01-22T15:33:40.457956,Dolce Vita,"Kaiserstraße, 42, Frankfurt, DE, 60329.",Frankfurt,DE,"cafe, pastry shop",50.1125448,8.6750934,0,0,35,https://maps.google.com/?cid=8736529273466892615,754392740,207,"[{'open': 900, 'close': 2100}]","[{'open': 900, 'close': 2100}]","[{'open': 900, 'close': 2100}]","[{'open': 900, 'close': 2230}]","[{'open': 900, 'close': 2230}]","[{'open': 930, 'close': 2200}]","[{'open': 900, 'close': 2100}, {'open': 0, 'close': 50}]",0,0,0,0,0,0,0,0,0,[],[],[],[],[],[],[],[],[]
9768512,John,2023-12-15T20:23:10.450868,À La Carte,"Bellamystraat, 20, Rotterdam, NL, 3014 JR.",Rotterdam,NL,"restaurant, diner",51.9139224,4.4735185,0,0,45,https://maps.google.com/?cid=10157895098495962132,245627934,207,"[{'open': 1100, 'close': 2200}]","[{'open': 1100, 'close': 2200}]","[{'open': 1100, 'close': 2200}]","[{'open': 1100, 'close': 2300}]","[{'open': 1100, 'close': 2300}]","[{'open': 1100, 'close': 2300}]","[{'open': 1100, 'close': 2200}]",0,0,0,0,0,0,0,0,0,[],[],[],[],[],[],[],[],[]
4758392,Sam,2024-08-17T19:10:33.945095,Starbucks Waffles,"Hyacinthweg, 27, Rotterdam, NL, 3051 BE.",Rotterdam,NL,coffee shop,51.942597,4.4749652,0,0,110,https://maps.google.com/?cid=3233114916166505309,13090590,336,"[{'open': 50, 'close': 200}, {'open': 1100, 'close': 2230}]","[{'open': 50, 'close': 200}, {'open': 1100, 'close': 2230}]","[{'open': 50, 'close': 200}, {'open': 1100, 'close': 2230}]","[{'open': 50, 'close': 200}, {'open': 1100, 'close': 2230}]","[{'open': 50, 'close': 200}, {'open': 1100, 'close': 2230}]","[{'open': 50, 'close': 400}, {'open': 1100, 'close': 2230}]","[{'open': 1200, 'close': 2230}, {'open': 50, 'close': 100}]",0,0,0,0,0,0,0,10,0,[],[],[],[],[],[],[],[],[]
789123,John,2024-08-20T21:37:45.678543,Bistro Belle Vue,"Chapel Street, 321, London, UK, SW1A 1AA.",London,UK,restaurant,51.509865,-0.118092,0,0,345,https://maps.google.com/?cid=234567891234567890,98756123,334,"[{'open': 900, 'close': 2300}]","[{'open': 900, 'close': 2300}]","[{'open': 900, 'close': 2300}]","[{'open': 900, 'close': 2300}]","[{'open': 900, 'close': 2300}]","[{'open': 900, 'close': 2300}]","[{'open': 900, 'close': 2300}]",0,0,0,0,0,0,0,0,0,[],[],[],[],[],[],[],[],[]
4567821,B. Smithson,2021-09-14T20:45:49.322471,La Cucina - Piccadilly Circus,"Regent Street, Soho, GB, W1D 7AB.",London,GB,"Italian restaurant, meal_takeaway",51.510251,-0.134838,12,0,2,https://maps.google.com/?cid=4223212643986745714,65987412,336,"[{'open': 1200, 'close': 2300}]","[{'open': 1200, 'close': 2300}]","[{'open': 1200, 'close': 2300}]","[{'open': 1200, 'close': 2300}]","[{'open': 1200, 'close': 2330}]","[{'open': 1200, 'close': 2330}]","[{'open': 1200, 'close': 2200}]",0,0,0,1,0,1,0,0,0,[],[],[],"[{'uuid': 'a13ce4bc-9759-423a-befa-06890a6bdd97', 'display_name': 'John', 'type': 'PERSON', 'number_of_recommendations': 1}]",[],"[{'uuid': 'b75cd4ac-8742-493b-9507-3a89c08abb73', 'display_name': 'Emily', 'type': 'PERSON', 'number_of_recommendations': 1}]",[],[],[]
4582209,B. Johnson,2024-08-28T13:45:10.827156,Indian Spice Bistro,"Green Park, Bellevue, US, K8L 2J6.",Bellevue,US,bistro,47.6129432,-122.4821463,0,0,5,https://maps.google.com/?cid=12345678901234456789,54110709,334,"[{'open': 1800, 'close': 2300}]","[{'open': 1800, 'close': 2300}]","[{'open': 1800, 'close': 2300}]","[{'open': 1800, 'close': 2300}]","[{'open': 1800, 'close': 2330}]","[{'open': 1700, 'close': 2430}]","[{'open': 1700, 'close': 2230}]",0,0,1,0,0,2,0,1,1,[],[],[],[],[],[],[],"[{'uuid': '873ae2ff-2345-4322-a4cb-5f7b79ef4d58', 'display_name': 'Bob', 'type': 'PERSON', 'number_of_recommendations': 1}]",[]
783269,B. Tofighi,2024-01-09T22:10:15.993582,Le Chat Noir,"Rue Jean Bologne, 22, Brussels, BE, 1000.",Brussels,BE,bar,50.8396771,4.349072,0,0,98,https://maps.google.com/?cid=4896204812876826836,27358453,569,"[{'open': 600, 'close': 1400}, {'open': 1730, 'close': 2345}]","[{'open': 600, 'close': 1400}, {'open': 1730, 'close': 2345}]","[{'open': 600, 'close': 1400}, {'open': 1730, 'close': 2345}]","[{'open': 600, 'close': 1400}, {'open': 1730, 'close': 2345}]","[{'open': 600, 'close': 1400}, {'open': 1730, 'close': 2359}]","[{'open': 600, 'close': 1400}, {'open': 1730, 'close': 2359}]","[{'open': 1130, 'close': 2200}, {'open': 0, 'close': 100}]",0,0,0,65,0,0,10,0,23,[],[],[],"[{'uuid': '689ef4cd-9403-4a96-bc73-5deab9a7fb30', 'display_name': 'Ben', 'type': 'PERSON', 'number_of_recommendations': 8}]",[],[],"[{'uuid': '689ef4cd-9403-4a96-bc73-5deab9a7fb30', 'display_name': 'Ben', 'type': 'PERSON', 'number_of_recommendations': 5}]",[],"[{'uuid': '689ef4cd-9403-4a96-bc73-5deab9a7fb30', 'display_name': 'Ben', 'type': 'PERSON', 'number_of_recommendations': 10}]"
246945,Max,2022-07-15T08:45:22.891473,ROME Pizzeria,"Gallastraat, 47, Arnhem, NL, 6813 DH.",Arnhem,NL,pizzeria,51.9864923,5.9007269,0,0,18,https://maps.google.com/?cid=11686981095143830980,23958604,336,"[{'open': 1500, 'close': 2330}]","[{'open': 1500, 'close': 2330}]","[{'open': 1500, 'close': 2330}]","[{'open': 1500, 'close': 2330}]","[{'open': 1500, 'close': 2400}]","[{'open': 1500, 'close': 2400}]","[{'open': 1600, 'close': 2300}]",0,0,0,0,0,0,0,0,0,[],[],[],[],[],[],[],[],[]
3649823,B. Richardson,2024-05-12T06:23:13.351994,Hideaway,"Vine Street, 789, Birmingham, UK, B2 4MN.",Birmingham,UK,cafe,52.486242,-1.890401,0,0,25,https://maps.google.com/?cid=284269673891213647,17588282,771,"[{'open': 0, 'close': 130}, {'open': 800, 'close': 2200}]","[{'open': 900, 'close': 2300}]","[{'open': 900, 'close': 2300}]","[{'open': 900, 'close': 2300}]","[{'open': 900, 'close': 2300}]","[{'open': 0, 'close': 130}, {'open': 700, 'close': 2400}]","[{'open': 700, 'close': 2400}, {'open': 0, 'close': 130}]",0,0,0,10,0,0,5,0,10,[],[],[],"[{'uuid': '756ce31c-9475-4027-a698-3a1b9330c736', 'display_name': 'Mark', 'type': 'PERSON', 'number_of_recommendations': 3}, {'uuid': 'e82d5163-9455-4850-a240-3a1f6944c213', 'display_name': 'John', 'type': 'PERSON', 'number_of_recommendations': 2}, {'uuid': 'a53c316d-446c-4e83-a764-6c31f68d9352', 'display_name': 'Sally', 'type': 'PERSON', 'number_of_recommendations': 2}, {'uuid': '648563db-891b-4b5d-a654-2c23fba1c736', 'display_name': 'Sarah', 'type': 'PERSON', 'number_of_recommendations': 3}]",[],[],"[{'uuid': '756ce31c-9475-4027-a698-3a1b9330c736', 'display_name': 'Mark', 'type': 'PERSON', 'number_of_recommendations': 2}]",[],"[{'uuid': '756ce31c-9475-4027-a698-3a1b9330c736', 'display_name': 'Mark', 'type': 'PERSON', 'number_of_recommendations': 5}, {'uuid': 'e82d5163-9455-4850-a240-3a1f6944c213', 'display_name': 'John', 'type': 'PERSON', 'number_of_recommendations': 3}, {'uuid': 'a53c316d-446c-4e83-a764-6c31f68d9352', 'display_name': 'Sally', 'type': 'PERSON', 'number_of_recommendations': 2}]"
3678893,B. Joffrey,2022-07-10T10:15:30.258763,Monday to Monday,"Blossom Avenue, 77, Los Angeles, US, 90001.",Los Angeles,US,"bar, grill",34.052235,-118.243683,0,0,7,https://maps.google.com/?cid=1589073087673887463,23326799,388,"[{'open': 900, 'close': 2100}]","[{'open': 900, 'close': 2100}]","[{'open': 900, 'close': 2100}]","[{'open': 900, 'close': 2100}]","[{'open': 900, 'close': 2300}]","[{'open': 900, 'close': 2300}]","[{'open': 900, 'close': 2100}]",0,0,0,3,1,1,1,0,1,[],[],[],"[{'uuid': '786be3ce-4559-2037-8eda-3d4b20af0a15', 'display_name': 'Sam', 'type': 'PERSON', 'number_of_recommendations': 2}, {'uuid': 'c18a4376-7950-4488-b6a3-94bde223cb1f', 'display_name': 'Leo', 'type': 'PERSON', 'number_of_recommendations': 1}]",[],[],[],[],"[{'uuid': '786be3ce-4559-2037-9eda-3d4b20af0a15', 'display_name': 'Sam', 'type': 'PERSON', 'number_of_recommendations': 1}]"
3928843,Lucy,2024-12-19T22:14:45.718968,Taco Temple,"Long Street, 245, San Francisco, US, 94104.",San Francisco,US,tex-mex restaurant,37.77493,-122.419416,0,0,25,https://maps.google.com/?cid=38572367fh548971086,24436281,771,"[{'open': 1100, 'close': 2300}]","[{'open': 1100, 'close': 2300}]","[{'open': 1100, 'close': 2300}]","[{'open': 1100, 'close': 2300}]","[{'open': 1100, 'close': 2400}]","[{'open': 1100, 'close': 2400}]","[{'open': 1100, 'close': 2200}]",0,0,0,0,0,2,0,1,4,[],[],[],[],[],[],[],[],[]
4796248,B. Johansson,2024-01-10T18:10:30.983752,El Gusto,"Drottninggatan, 2, Stockholm, SE, 11122",Stockholm,SE,"cafe, bistro",59.3358703,18.0614228,0,0,32,https://maps.google.com/?cid=11274974576354661163,24930586,771,"[{'open': 800, 'close': 2100}]","[{'open': 800, 'close': 2100}]","[{'open': 800, 'close': 2100}]","[{'open': 800, 'close': 2230}]","[{'open': 800, 'close': 2230}]","[{'open': 0, 'close': 300}, {'open': 800, 'close': 2230}]","[{'open': 800, 'close': 2100}, {'open': 0, 'close': 300}]",0,0,0,19,2,0,3,0,8,[],[],[],"[{'uuid': '856dd392-74a1-4842-b367-126de8c98054', 'display_name': 'Lena', 'type': 'PERSON', 'number_of_recommendations': 3}, {'uuid': 'f92d22a0-5a93-484f-ac61-6430cc9824ca', 'display_name': 'Karl', 'type': 'PERSON', 'number_of_recommendations': 1}]","[{'uuid': '856dd392-74a1-4842-b367-126de8c98054', 'display_name': 'Lena', 'type': 'PERSON', 'number_of_recommendations': 2}]",[],"[{'uuid': '856dd392-74a1-4842-b367-126de8c98054', 'display_name': 'Lena', 'type': 'PERSON', 'number_of_recommendations': 1}]",[],"[{'uuid': '856dd392-74a1-4842-b367-126de8c98054', 'display_name': 'Lena', 'type': 'PERSON', 'number_of_recommendations': 7}]"
4673985,B. Jankins,2024-01-05T21:22:58.760437,Het Zilveren Spiegel (by Doron),"Kattengat 4-6, Amsterdam, NL, 1012 SZ.",Amsterdam,NL,"cafe, diner",52.372501,4.8946998,0,0,8,https://maps.google.com/?cid=18937294558678166391,24689578,558,"[{'open': 1300, 'close': 2200}]","[{'open': 1300, 'close': 2200}]","[{'open': 1300, 'close': 2200}]","[{'open': 1300, 'close': 2200}]","[{'open': 1300, 'close': 2300}]","[{'open': 0, 'close': 100}, {'open': 1300, 'close': 2300}]","[{'open': 1300, 'close': 2200}, {'open': 0, 'close': 100}]",0,0,0,6,0,1,0,0,1,[],[],[],"[{'uuid': '878de74a-2443-4b73-aadf-6d3d982a3312', 'display_name': 'Sophie', 'type': 'PERSON', 'number_of_recommendations': 2}]",[],"[{'uuid': '87ad9363-72a7-4c2e-9923-6acfd9ee2bfb', 'display_name': 'Matt', 'type': 'PERSON', 'number_of_recommendations': 1}]",[],[],"[{'uuid': 'ffb3278f-7cb6-4d57-9071-dd6803889af0', 'display_name': 'Jessica', 'type': 'PERSON', 'number_of_recommendations': 1}]"
